Price,Close,High,Low,Open,Volume
Ticker,BLK,BLK,BLK,BLK,BLK
Date,,,,,
2020-01-24,466.5517578125,475.68564278646744,463.00593587310107,473.13927298377104,751200
2020-01-27,455.2279052734375,460.8942630126688,451.5777978527294,453.65488948338185,516500
2020-01-28,460.581298828125,463.88380938838566,456.3924254111031,458.8345115608596,496600
2020-01-29,466.2477111816406,471.18402617878445,462.6671442960795,464.47482612614436,434700
2020-01-30,469.02874755859375,469.52412420105173,459.6601403639345,461.5112651169592,511000
2020-01-31,458.3043212890625,468.5072538349549,456.4184530973687,467.5078015111596,646400
2020-02-03,460.6769714355469,466.82130711533574,460.43360619966074,460.8073002028904,503100
2020-02-04,465.1614074707031,469.576301616509,461.86764851089464,467.70777833575835,851800
2020-02-05,472.32244873046875,475.10348511802584,467.0993262026699,472.6353544439136,943000
2020-02-06,482.0473327636719,482.54270932768526,470.4539616764144,476.3114885219945,824400
2020-02-07,482.97723388671875,483.2118998970656,477.5542424233771,477.9887776758097,712900
2020-02-10,487.6355285644531,487.76591038165526,480.85678799108445,480.97847061462454,744100
2020-02-11,495.7526550292969,496.50874223805204,490.05155378685265,490.199280942485,598900
2020-02-12,497.525390625,501.28848019587633,495.3788122627342,499.57643702051575,426300
2020-02-13,494.11004638671875,497.76015327441195,493.08454951171296,494.2317289932083,479700
2020-02-14,491.8418273925781,494.4316408587078,489.03474627207225,491.6680026603049,472400
2020-02-18,490.85980224609375,491.2160978809456,488.6871255744349,491.0249277948944,403200
2020-02-19,497.1692199707031,497.97744925606503,492.05908064582326,493.61469790983904,383200
2020-02-20,492.69354248046875,497.9340642209225,487.21840772270633,495.3702950675018,475200
2020-02-21,484.07232666015625,490.8945096872841,482.3341854513227,489.6430458951695,494200
2020-02-24,458.8692932128906,470.43662119087776,458.5651397095556,465.8653011843527,1063700
2020-02-25,439.7496643066406,461.58940978340155,436.68184656316504,460.83332270685685,1064600
2020-02-26,441.89630126953125,450.1437987800853,439.3064614964089,441.635590714689,959600
2020-02-27,413.52117919921875,435.2826879243746,413.4864089490833,430.74616485406415,1286000
2020-02-28,402.3883361816406,404.47410005387593,390.23002198801305,399.1206226512519,2039300
2020-03-02,424.0542907714844,424.26285921867213,401.1369043692304,405.9776337491652,1278200
2020-03-03,418.95281982421875,437.9941575493142,413.8339818789466,424.4018822791207,1589800
2020-03-04,433.7253112792969,435.8794381187656,419.7059163480269,427.40301354187653,1175000
2020-03-05,413.72515869140625,422.42049973946786,406.8161537724305,418.0159088917834,1022200
2020-03-06,394.407958984375,401.8948780300183,385.74762626507317,395.83529606334207,1460300
2020-03-09,366.912109375,381.8772091563964,354.7753881989071,360.2395516395933,1478200
2020-03-10,401.9299011230469,401.9474047881638,380.23970671109896,386.4569016680312,1608300
2020-03-11,377.38507080078125,392.2888686074963,369.67923511177975,389.6706407190187,1263400
2020-03-12,338.1990661621094,367.77900507259324,335.755955288787,348.84714723003714,1669700
2020-03-13,362.3324279785156,367.1135482996929,339.7577999671504,363.4970499160899,1579400
2020-03-16,312.8573303222656,329.7489016273416,309.993917770497,322.6297468136546,1569300
2020-03-17,338.6719665527344,348.72457660333043,311.2023790337824,320.67704738271686,1609700
2020-03-18,326.9379577636719,327.99753063733397,283.6976840150254,312.7609796066702,1969400
2020-03-19,347.9539794921875,363.532056038896,307.6208809499839,321.62277232785436,1593700
2020-03-20,310.6156921386719,352.36736634702834,307.32318528318416,351.15020666789303,1363100
2020-03-23,286.7100524902344,310.6156801614408,285.71178223707744,310.6156801614408,1422800
2020-03-24,325.48443603515625,326.67532667446795,303.233802621116,305.8695340331516,1319600
2020-03-25,351.4741516113281,385.28353842701733,330.12545105767606,337.04319389170735,1951000
2020-03-26,395.71270751953125,397.98944013445833,355.14319064971176,357.32358629177816,1598200
2020-03-27,380.3359680175781,393.59353622604254,368.75968675436656,375.25712657923907,1044200
2020-03-30,398.7337646484375,399.52185721392715,380.4849229142008,383.54098292537003,1177300
2020-03-31,385.26605224609375,401.6059525253227,382.6565628146161,395.70398324884854,1389200
2020-04-01,358.6195983886719,371.71953005732496,351.92950968490686,366.1240218307605,1163700
2020-04-02,373.4970703125,379.92444268056914,355.6860627301234,357.42862603075105,649300
2020-04-03,366.0889892578125,379.1451474965422,359.92430495273123,373.6547150985971,612600
2020-04-06,393.6286926269531,396.65851100843514,379.512985298667,387.0524704670653,957900
2020-04-07,388.0244140625,410.74791648284355,387.0261705183325,410.68661355979924,831100
2020-04-08,394.8983459472656,398.9877101470393,386.71964427087306,390.37991477505204,772300
2020-04-09,412.8056945800781,419.17176470628505,401.4307966411266,402.8055960673484,1154600
2020-04-13,396.14178466796875,411.77237101145397,393.3921859446586,410.5639500043,689100
2020-04-14,401.0805358886719,409.80214521752765,399.7232668532776,408.75136404523516,566300
2020-04-15,387.9805908203125,394.9246023595521,385.2922949849289,387.4726905574117,590400
2020-04-16,401.9211730957031,405.3012513965411,389.53052783725644,389.8370157056386,764900
2020-04-17,417.57806396484375,424.4257657537468,410.9930775209088,417.09645925046925,977200
2020-04-20,412.2627868652344,416.15073892055074,406.43962397762823,409.6708277360757,589500
2020-04-21,415.388916015625,418.23482530783747,396.96492960755654,402.86692581915287,1200700
2020-04-22,421.194580078125,427.2191554784403,416.4134598948573,424.10179232507016,842800
2020-04-23,412.613037109375,424.48704311722884,410.9580187221294,421.47475572707344,512300
2020-04-24,416.0630798339844,416.84240703664636,411.2469269768522,416.84240703664636,517600
2020-04-27,434.8987121582031,436.2122087377949,417.7444500355134,421.25587277636544,613900
2020-04-28,435.87945556640625,447.2806230734923,433.2437239135106,444.89881485405886,655700
2020-04-29,447.8060607910156,451.8428611223766,438.34886859409403,447.17558131122087,638000
2020-04-30,439.6185302734375,444.7849445058654,435.9144605156511,438.91798277146887,580300
2020-05-01,423.96160888671875,431.23837670755853,423.0771794378035,430.31893992911466,526300
2020-05-04,421.6410827636719,423.5675279938609,414.2854820132107,419.44315704279086,634900
2020-05-05,425.1262512207031,432.3417432034884,424.5921088263685,427.4204874043344,525900
2020-05-06,423.2961120605469,430.5641416949002,417.4029084969669,428.839081976226,520900
2020-05-07,435.5467224121094,440.2928084261536,431.9915004144831,433.340031053365,537100
2020-05-08,436.7638244628906,443.0861215748412,434.8723864288363,442.67455829812815,450500
2020-05-11,431.7988586425781,435.36281915741466,427.8846644361902,431.0633037547441,699600
2020-05-12,397.9368896484375,414.4869396993486,395.23109014769085,414.0403423515517,3499000
2020-05-13,425.3976745605469,430.6341563047881,399.7407231711345,402.7967827990628,9666100
2020-05-14,436.2559509277344,437.95474175298654,412.8319316555964,421.1945147625565,11804100
2020-05-15,449.85498046875,451.48375660169995,429.5308205994407,433.45380608087106,5957000
2020-05-18,452.21929931640625,463.04249702861523,450.608106965403,454.4697629375729,5587200
2020-05-19,438.8829040527344,451.47495941895477,436.80755746867305,448.7428914135454,2099700
2020-05-20,445.48541259765625,449.21575077538665,440.8619065240988,446.203463681068,1496400
2020-05-21,445.28411865234375,446.2648585179791,441.4662079203695,444.9075626456226,1007600
2020-05-22,449.4784851074219,449.7149315768198,440.45915329384735,443.0861462558385,632700
2020-05-26,458.52410888671875,464.23345731521357,456.5801063181046,459.7237647208571,1064300
2020-05-27,469.70635986328125,470.53819820534073,460.0127494843509,469.57498883753067,1182100
2020-05-28,470.091552734375,481.61526911165794,468.4890724194586,480.2842425378435,1132800
2020-05-29,462.91119384765625,468.0425738791614,455.8270460605934,464.706294994601,1159300
2020-06-01,471.30877685546875,475.582022894948,461.23863745313093,462.35074821168564,668000
2020-06-02,474.03216552734375,479.6626809173305,471.4839523239552,476.7116963162168,846800
2020-06-03,479.610107421875,483.3141502650255,475.3193310231995,481.61535940490865,1071500
2020-06-04,481.4700622558594,483.1890107802234,476.013534586905,477.71483576343365,913400
2020-06-05,490.58489990234375,495.4860745059606,486.25667231397375,491.88068879474736,1438000
2020-06-08,491.2901916503906,495.33627766475036,485.31354982146144,491.19318501381326,1133400
2020-06-09,491.93359375,495.84748538676877,482.1400678846559,483.0391680721882,851900
2020-06-10,491.93359375,500.3255541862724,489.79153906947664,493.1589008932507,779700
2020-06-11,462.97607421875,483.65618343558145,459.3883361060404,479.60127482915294,1250800
2020-06-12,464.5892639160156,475.2467034114606,454.94557862952934,474.6032207483067,1065600
2020-06-15,478.68450927734375,484.4671898710155,454.61051467116744,456.823104635106,1242900
2020-06-16,485.18133544921875,492.67414280457575,475.44064284493294,492.67414280457575,826900
2020-06-17,489.43890380859375,494.9659675374699,487.29684917657767,489.2009336069659,704600
2020-06-18,490.79644775390625,492.1891894462495,483.53284196571576,484.7140306821533,531800
2020-06-19,489.5624084472656,499.79668909029726,482.0519535822051,499.79668909029726,1875200
2020-06-22,487.6583251953125,492.38318804268795,483.5857686764981,485.50744676435835,478600
2020-06-23,488.9277648925781,495.397994631961,487.65839295689597,493.6438047200812,605900
2020-06-24,474.7529602050781,486.50345686646733,472.6990350037332,483.63856075327243,868800
2020-06-25,482.15753173828125,485.1811460490804,469.62253650482126,474.047715867692,713900
2020-06-26,471.47381591796875,479.90984111656644,465.990870314227,477.8735628826219,1167800
2020-06-29,469.7284240722656,476.5160357458232,468.0711873373328,476.01357052059313,774400
2020-06-30,479.61895751953125,481.28496413060816,470.6980610828179,470.6980610828179,1067100
2020-07-01,479.8217468261719,481.7257776781726,473.77462360766395,479.7952757990396,548600
2020-07-02,486.3887939453125,494.13721567934874,483.61202731896384,489.6591481909234,742000
2020-07-06,491.4840087890625,497.52236146164324,491.07855017477084,493.6437107843229,703100
2020-07-07,484.14984130859375,494.0579666509838,484.08812939169877,487.79929145941327,557300
2020-07-08,491.5368957519531,493.59082125091766,484.3790662684891,485.71897355404803,435700
2020-07-09,484.3349609375,491.4134305558159,479.76876346528627,488.7601410349989,462700
2020-07-10,488.4252014160156,490.04714346168765,481.99021387244375,485.2958636862198,489500
2020-07-13,487.0853576660156,498.2540328952813,486.5917160482277,492.0570685470307,786400
2020-07-14,494.8160705566406,495.85624179519783,486.115605497566,487.26155321442474,567300
2020-07-15,501.2159423828125,505.10336344389447,493.85532880132183,504.46870441469815,767600
2020-07-16,499.7790222167969,502.24723003949305,496.3940130578884,498.31569106994806,729900
2020-07-17,518.0790405273438,522.275020611746,504.7947832221247,509.81932787158564,1150200
2020-07-20,510.92120361328125,515.681360772337,508.7439081376312,511.4677334008085,706700
2020-07-21,511.2738342285156,515.4609906295251,509.76643855511054,515.4609906295251,523000
2020-07-22,513.5128173828125,517.1093792494684,509.4931495799234,511.56472229899606,460500
2020-07-23,509.6430969238281,515.7254605951791,507.0602350638659,511.54712763586843,453600
2020-07-24,503.0052795410156,509.51080239485606,500.3960006995027,509.51080239485606,421600
2020-07-27,507.1572570800781,509.757712566198,498.3597837616018,501.3392806666221,618500
2020-07-28,503.0758361816406,506.1522856609987,501.57726417484525,505.0151614961468,488900
2020-07-29,509.15814208984375,511.4589149866603,502.2383374608148,502.2383374608148,724800
2020-07-30,505.1825866699219,505.1825866699219,497.1696688654687,501.8504662553313,341200
2020-07-31,506.8752136230469,507.1484785681195,499.53224720474196,504.51278194886,375900
2020-08-03,511.22979736328125,514.4031998127575,508.90260687212043,510.70086108643744,496400
2020-08-04,503.3755187988281,507.47454608574753,500.6340461348519,505.676291957552,513100
2020-08-05,513.1690673828125,515.6108039773617,505.3059900995349,508.3736695260032,465800
2020-08-06,513.2398071289062,514.2270906718592,506.92824063624846,511.2388228103251,455000
2020-08-07,518.4933471679688,518.6255946735049,510.76251739763575,513.6274137258656,469900
2020-08-10,511.45013427734375,517.5853857098778,510.9829099592565,516.7479974916938,465800
2020-08-11,517.126953125,525.8274174214366,514.2091689480161,515.9457108169902,576800
2020-08-12,520.3004150390625,533.946119152552,515.1524469406692,521.9752989974139,612200
2020-08-13,519.7011108398438,524.7609509127246,517.1976080280617,517.1976080280617,359700
2020-08-14,518.7314453125,522.2574720666954,514.8527943617257,518.8636390340432,316700
2020-08-17,521.8785400390625,524.9725839699835,518.2290886708051,520.9088501966609,411100
2020-08-18,519.392578125,524.2849295122038,519.031130251126,521.0498150126252,456200
2020-08-19,519.8685913085938,524.9813195553724,519.0311491588773,522.1428937249552,418700
2020-08-20,514.2357788085938,518.5551835226967,512.1906766364036,515.5756863221088,552400
2020-08-21,514.8350219726562,518.3258069805436,512.9750562242451,516.0426815384311,418400
2020-08-24,521.3670043945312,521.5785573356042,515.0553880371383,517.7792666606634,381600
2020-08-25,521.1026611328125,524.1438159364924,520.1946834867347,524.0116222249248,373300
2020-08-26,521.9400634765625,525.1135196832988,518.2377786063806,521.3759401134303,540200
2020-08-27,524.4788818359375,527.9344271192685,521.8431851968844,522.6806273906228,428900
2020-08-28,529.8385620117188,530.0589387478865,521.9314705434205,525.0343384026801,436000
2020-08-31,523.7823486328125,532.5004608179504,523.3239480365488,531.1253128320462,581700
2020-09-01,525.5896606445312,529.8032894134233,522.8658344780528,524.2674003066145,402800
2020-09-02,535.9559936523438,537.4457419052364,523.7823900933757,526.9117276509979,684200
2020-09-03,513.5643310546875,536.9138229171949,508.75788347724034,535.7432387823603,739200
2020-09-04,500.7146911621094,517.9718663171363,494.7110282156904,515.949933094756,822100
2020-09-08,489.99310302734375,497.2915135223456,485.9670451677186,496.599782623538,837100
2020-09-09,496.7683410644531,500.24458697244717,492.4673764503461,498.04533708947923,830500
2020-09-10,481.8079528808594,498.3468167421827,479.9456920303194,498.0630338659582,891000
2020-09-11,479.9368591308594,485.47936707969586,476.9749190675373,482.8455391568606,660900
2020-09-14,485.4172058105469,490.58727154246117,481.7724661644488,483.3420673554138,631400
2020-09-15,486.10882568359375,490.7822844021676,485.3284905781356,490.49850157925596,626400
2020-09-16,498.1428527832031,502.7099009072563,486.676519025114,489.354676141639,1003900
2020-09-17,486.3306579589844,492.88413229806963,482.872165500862,492.1303728731857,1033500
2020-09-18,493.8773193359375,495.86374540474367,486.3838382161591,486.3838382161591,2989100
2020-09-21,490.037353515625,493.735298267047,481.1072615863079,486.5256023202822,659600
2020-09-22,488.4500427246094,493.5491491296774,482.88983654601077,488.7604555901098,565600
2020-09-23,477.5779113769531,490.285788063902,477.1433874376439,488.0155790969806,511400
2020-09-24,474.48297119140625,480.7437854977918,471.60974396383693,476.4605746729393,552800
2020-09-25,485.79852294921875,486.76515999257623,471.23726360719274,472.6206711995089,486400
2020-09-28,495.41143798828125,500.1025961497823,491.28779137416444,491.6779860088896,567000
2020-09-29,491.99737548828125,498.55972709313846,489.84245471458746,496.7506177082657,409700
2020-09-30,499.7568359375,506.26598095824824,492.27223118763436,494.1256696242211,741100
2020-10-01,503.6232604980469,512.7839323189371,502.080235024804,511.54244307803026,551300
2020-10-02,505.5830383300781,509.61797250610374,495.88143214009045,497.0874686447144,523400
2020-10-05,515.2138061523438,515.6927134989223,508.1371490410111,509.64472208850816,435300
2020-10-06,514.548583984375,523.7447070443435,512.6863233282246,515.2136848081493,704300
2020-10-07,525.0304565429688,525.6866805419584,518.1755029778059,518.1755029778059,573500
2020-10-08,536.0181884765625,537.5878441229072,527.0615168542926,527.9660173889845,538100
2020-10-09,542.3410034179688,544.7619533157757,537.9158741958909,541.480778128981,525100
2020-10-12,545.2852172851562,550.4020235388205,544.1944149745824,545.7108645520818,644700
2020-10-13,566.630615234375,573.1308302182262,555.2795145502998,562.3828020885672,1154900
2020-10-14,567.4198608398438,570.621255067454,562.2764234843208,569.1757644383001,694200
2020-10-15,573.08642578125,575.4453473947827,561.0259505444413,562.3118231701285,792700
2020-10-16,582.96533203125,584.9074286738627,574.64713308947,578.2297901745897,765500
2020-10-19,563.0213012695312,591.1772430907398,561.3718638097865,583.7369670491494,775700
2020-10-20,572.0489501953125,577.2899223295391,564.5554680037892,564.5554680037892,473500
2020-10-21,563.1099243164062,579.7196946220967,562.9591832572632,573.3879747514993,452600
2020-10-22,563.2783813476562,565.6284261848632,558.5251398921805,563.1187636263212,483300
2020-10-23,565.1673583984375,566.8079192228575,561.7975241401871,565.663964982537,494200
2020-10-26,551.7587280273438,560.0946792541035,546.1186865382792,558.684641818818,686100
2020-10-27,544.9658813476562,553.8782211748814,544.0258202631164,550.100439999355,349800
2020-10-28,532.7103881835938,537.8006186010632,528.7641118713645,534.4662373046723,645600
2020-10-29,534.14697265625,537.9247543626783,523.4432758633861,532.2669584750494,447400
2020-10-30,531.3801879882812,532.8522542242441,521.3504681764407,529.9346976438453,530400
2020-11-02,545.2673950195312,548.3534455667733,537.8005448170671,540.0264242667793,462400
2020-11-03,558.0285034179688,561.6466672854187,548.9299149081127,550.6148587529183,560400
2020-11-04,577.8396606445312,583.4974568301124,556.7426788380178,557.1683261086904,811700
2020-11-05,592.5516967773438,595.9304071887739,585.0937224909343,586.1933473202218,714400
2020-11-06,580.7661743164062,592.3832493218472,580.1365259283044,590.6628526902116,493900
2020-11-09,590.627197265625,614.3136164496805,588.1086587042989,607.5650740821563,870000
2020-11-10,585.8209228515625,591.0885247900558,572.0932559138158,586.2377476121828,758000
2020-11-11,594.7066040039062,599.2558983950581,591.5230180729275,594.8573450494667,455800
2020-11-12,585.1025390625,592.9773379785964,580.7394923525707,590.3967703249932,501700
2020-11-13,593.9528198242188,595.1322263755552,583.7723058804679,585.2887553228173,664100
2020-11-16,599.8588256835938,605.2417145336183,593.5093540029919,605.2417145336183,607600
2020-11-17,591.9310913085938,599.8857284621025,589.2884403074512,599.8857284621025,768900
2020-11-18,594.0592041015625,600.0539882202562,593.2256088993882,594.8661692901356,509000
2020-11-19,597.242919921875,598.8924114693756,588.1620833047376,590.5830335241504,471200
2020-11-20,596.5599975585938,599.2558534628248,593.269945936559,597.721704854205,396200
2020-11-23,605.570068359375,611.0061652774875,597.5622798540481,600.2581366276551,505400
2020-11-24,620.1400756835938,621.3461123396336,608.7890310142913,616.0341817488539,652000
2020-11-25,623.962158203125,624.5386006140161,617.586055626093,619.0936284402293,401200
2020-11-27,634.1604614257812,637.4770896107354,625.319078490278,626.7468155857595,313400
2020-11-30,619.297607421875,632.4577612801996,618.7477949981468,629.9037694485357,888400
2020-12-01,634.2667846679688,638.9491208347032,625.3721970620174,629.3361723187217,549500
2020-12-02,637.0426025390625,637.4416739703606,628.7244015754445,634.0629630038719,484100
2020-12-03,637.6575317382812,643.3619066067819,634.3953787409931,640.2779711233621,604400
2020-12-04,627.0064086914062,641.9981678648369,620.8385922764907,635.8749058272978,816100
2020-12-07,632.3720703125,632.452311710913,623.049053434912,626.3201280418143,680600
2020-12-08,636.3206787109375,640.4474266938931,627.0154489957251,629.9656674283713,598200
2020-12-09,625.4109497070312,638.3081626619272,621.0970635312431,638.0318602597629,489400
2020-12-10,622.4963989257812,626.3557654144626,618.7885934795913,623.5481868638747,438600
2020-12-11,619.6354370117188,621.2665408944767,614.5104316891407,617.0506299582098,488100
2020-12-14,609.5814819335938,624.403892850573,609.1715163280857,624.3861037379136,658500
2020-12-15,622.2913818359375,627.5946580069773,615.2946586327564,616.3553138669644,617300
2020-12-16,622.4607543945312,631.7570602992641,618.1646571735776,627.4788065890737,849400
2020-12-17,629.270263671875,632.5413378515626,623.2806656699495,626.5874268669145,832200
2020-12-18,622.843994140625,629.7961630531696,616.3374777788968,628.5038141765593,1610700
2020-12-21,622.8707275390625,627.05095042789,614.2606902332657,618.5657088861641,631800
2020-12-22,618.137939453125,627.1757319553521,616.5603119946154,623.9135791777821,596900
2020-12-23,627.1578979492188,631.1954815340803,620.5355079609956,625.6961446121322,752600
2020-12-24,630.313232421875,633.5754400613254,626.908439880597,626.908439880597,173300
2020-12-28,632.9869995117188,637.3900485348048,631.9976639849036,636.917685157518,272300
2020-12-29,629.510986328125,637.5683647733899,628.913772747958,636.1600874961279,318400
2020-12-30,631.8817749023438,639.0122149703473,631.0439460183158,635.76785168318,355300
2020-12-31,643.1122436523438,643.8965964697134,630.0813678196474,630.5804964851604,361500
2021-01-04,633.5575561523438,651.1875443681221,625.7318705400129,651.1875443681221,623600
2021-01-05,636.9088745117188,639.2530115010153,628.6019036570289,631.7660261844935,431400
2021-01-06,655.0736694335938,663.8351601141776,638.2636125286274,640.634514752982,730700
2021-01-07,668.8531494140625,671.3934015573642,662.2486026433687,666.9992739982913,656000
2021-01-08,674.2278442382812,676.8304402472141,666.1793319929351,674.8517687721842,622900
2021-01-11,683.3457641601562,686.6614473072067,668.9333764185211,670.9922889530404,614400
2021-01-12,693.20361328125,694.6029688032651,680.511437480204,680.5203592352718,675900
2021-01-13,694.9951782226562,702.3484455780098,692.1964670457244,694.0593187121644,848600
2021-01-14,662.6854248046875,682.6149962792359,658.7280274892643,668.4789086799134,1642900
2021-01-15,648.6563110351562,672.4363283420851,645.3049946241158,661.5089173808997,1174500
2021-01-19,653.906005859375,663.5053247567968,649.7792589101775,657.5335697295849,852400
2021-01-20,660.9384155273438,661.7227684282483,649.8951858266283,658.416061067409,747600
2021-01-21,661.5267333984375,664.7086995053583,656.8919354566802,663.763918165,639600
2021-01-22,655.1536865234375,662.8902068893643,651.3834840283057,659.4765481312908,565700
2021-01-25,644.3958129882812,655.7956412580597,636.0621311687454,651.38366965909,806400
2021-01-26,643.3885498046875,654.1288195322163,641.7752897870109,647.9698709690315,827900
2021-01-27,621.94384765625,636.3830030488264,611.1590762931827,635.6788915118865,1104400
2021-01-28,641.659423828125,651.561864729266,623.4055129812042,625.2505210468329,822400
2021-01-29,625.03662109375,639.1370742579236,622.6835625811893,637.6040012024264,801100
2021-02-01,635.6520385742188,636.3472826599035,625.0455405975459,631.0440064710943,483100
2021-02-02,650.2070922851562,653.611884409609,641.1781669668726,641.1781669668726,879300
2021-02-03,645.3763427734375,648.3711154598583,638.6647878984311,641.7398019965226,685300
2021-02-04,652.8365478515625,657.4802134344604,645.572388230143,645.572388230143,636400
2021-02-05,647.3817749023438,657.3197960669565,646.30327593645,654.3874212998154,474900
2021-02-08,647.488525390625,652.2035092363373,642.3189672926857,651.2587281163723,532900
2021-02-09,649.5831909179688,651.8203755778196,641.1603462603466,648.647331378444,451000
2021-02-10,644.5651245117188,653.2999040258915,642.6310075852327,652.8007753222515,663100
2021-02-11,643.0142211914062,650.3942534105059,638.9498721782767,650.3140120164092,803900
2021-02-12,644.3958129882812,651.9897506640606,635.2243021087371,637.5951499929149,862800
2021-02-16,650.928955078125,657.5335012191488,647.9074180593469,649.4672018158268,571400
2021-02-17,642.9784545898438,649.4938912299956,640.3758051142942,647.0695136145558,567100
2021-02-18,627.0597534179688,639.172556370759,620.776010442325,638.5575538225403,1078700
2021-02-19,632.9247436523438,638.6915167774207,629.7071448291204,630.5271304082372,804200
2021-02-22,626.7122192382812,629.2434950080137,621.480263169546,628.7087337611521,829900
2021-02-23,626.7301635742188,628.9673484127529,613.4943026272039,624.3682373478148,926300
2021-02-24,634.6983642578125,635.7055434114619,624.2612159536876,627.9244669987587,583200
2021-02-25,619.269775390625,636.8374163554616,616.9167715580423,636.5967465994829,591000
2021-02-26,619.0114135742188,624.8227404375314,614.3588269021418,621.9437878713162,768500
2021-03-01,641.0266723632812,643.4955506269043,628.5573220655582,629.9923102954647,652800
2021-03-02,638.4507446289062,644.9483391281444,636.0442100140585,641.4989927938759,455100
2021-03-03,625.2416381835938,642.9697105943343,625.0722880298102,640.438380043195,703000
2021-03-04,612.5548706054688,626.5863704140736,606.4670332413058,621.6910592242224,915400
2021-03-05,629.6528930664062,631.2219147057791,600.9622116607309,620.3463489075898,698500
2021-03-08,626.676025390625,638.5198584506534,624.7752727407994,627.2139536035513,649800
2021-03-09,647.3334350585938,650.2383575073115,631.1052918861261,634.7633140021496,959700
2021-03-10,653.1613159179688,657.7249516612436,649.3060164186047,651.5385013851212,823300
2021-03-11,647.4410400390625,657.814520382916,644.9395911276299,656.729634367096,751600
2021-03-12,642.1243286132812,647.8893556533818,638.8159323326962,644.8947965243119,528700
2021-03-15,644.6526489257812,646.1768521462984,634.1267651409092,646.1768521462984,526800
2021-03-16,648.2928466796875,652.1660952137524,641.7388213730378,647.2797026205785,562200
2021-03-17,652.9102172851562,654.8648180917328,645.4596082248446,646.7506910634571,463600
2021-03-18,648.8844604492188,663.4270755501532,647.7458364378202,653.6004991526514,640100
2021-03-19,654.1832275390625,664.054621074385,639.7213306548251,645.7732695524147,1452200
2021-03-22,655.3310546875,660.0560691054767,650.5343529619217,654.1834558113836,524700
2021-03-23,642.4649047851562,654.3087936196388,640.3130822962127,654.3087936196388,556700
2021-03-24,648.0057373046875,655.5818789725546,646.5263526114944,646.5263526114944,544700
2021-03-25,652.2646484375,653.3226106475719,638.6096960578998,648.7231318415645,462800
2021-03-26,678.6242065429688,679.8076488394435,655.689580778636,655.689580778636,803700
2021-03-29,679.4848022460938,683.0621618874139,667.8919834059869,669.3713681661817,581700
2021-03-30,671.7744140625,684.4700171086091,669.7122821832666,676.9745893693472,598800
2021-03-31,675.9882202148438,683.4208788824243,671.4066362296142,672.4108055275246,638100
2021-04-01,687.5271606445312,687.8499175803807,679.251657486876,681.2062577301236,549200
2021-04-05,702.939453125,706.2926668498436,692.0100974500292,692.5659748737671,593500
2021-04-06,700.8684692382812,705.1451363085728,698.1966125799277,705.1451363085728,492300
2021-04-07,706.5081176757812,708.498507679284,700.2320303360217,702.3121115639758,477100
2021-04-08,717.8048095703125,719.0690230935486,707.4851782830501,709.1976288839776,558500
2021-04-09,724.7534790039062,726.7887417024518,716.8994510332849,719.6698642774386,484200
2021-04-12,724.4218139648438,725.9370428861076,718.620942623529,721.4003307166705,482800
2021-04-13,719.49951171875,723.2113817162677,716.8456587421966,721.4809815807597,376200
2021-04-14,718.2263793945312,727.4701560312444,715.5993954706067,716.8456600656168,552900
2021-04-15,733.2620849609375,742.2368424140265,726.2328442177393,728.1963648373273,766900
2021-04-16,727.532958984375,740.1479000251412,722.216223445198,738.6236965712192,774600
2021-04-19,727.210205078125,731.1641157028885,723.0320937720104,727.1832812960345,491100
2021-04-20,721.7138671875,729.3258522764229,718.0199475795024,723.7759982738112,525200
2021-04-21,727.6046142578125,728.3756631252625,716.8994024270884,719.9208851926941,388500
2021-04-22,713.0708618164062,727.1382604229575,711.4659969031185,727.1382604229575,520000
2021-04-23,729.0748901367188,732.4281041344624,713.5819535714858,715.8592562759069,489800
2021-04-26,733.6923217773438,737.2428126481558,729.8370231176502,730.2853149321057,478200
2021-04-27,735.6558837890625,737.6104296440408,728.6356182545106,733.1364858380213,328200
2021-04-28,731.8634033203125,736.1132015024667,730.9847140412646,735.0821083097272,335300
2021-04-29,741.7615966796875,743.725117074805,732.5716142077814,739.0538965277849,455200
2021-04-30,734.5709838867188,737.7359504830685,729.6218792804655,736.7945485818823,451200
2021-05-03,740.2374877929688,746.3163520205353,736.1400933973849,739.6816102334317,490100
2021-05-04,749.9293823242188,750.5838708131922,734.3019374026794,737.2158339796742,557900
2021-05-05,763.0015869140625,763.9967815357178,752.2066857897797,753.2647025507544,569900
2021-05-06,777.4275512695312,777.6875955141173,761.2801279801271,763.3153353665754,666600
2021-05-07,783.4618530273438,786.3578012481621,769.4482435737608,771.4565825704357,474200
2021-05-10,768.7758178710938,789.7110284638891,768.748894089023,784.9053522568082,566400
2021-05-11,756.8062133789062,766.856935481026,748.6473243086236,760.5450064829871,671900
2021-05-12,738.3367309570312,762.0782515582491,735.1448949404835,752.9420607980402,649700
2021-05-13,752.2247314453125,757.801510379949,737.081419986401,738.3366590251777,554700
2021-05-14,768.2556762695312,771.8151420406342,757.9718874222909,760.8857844686387,481500
2021-05-17,761.6119995117188,771.1964813279174,758.5905168602038,768.2825843411409,347600
2021-05-18,753.255859375,767.2963363468169,752.7537746809113,764.6245343736085,373700
2021-05-19,751.8033447265625,752.2067635932563,736.1131307468538,742.4430091691713,632900
2021-05-20,757.5056762695312,763.5038236920462,750.1268095847526,754.5200370863895,360800
